time,position
2.885771543086172656e-06,2.278149068659065450e-05
2.895791583166333068e-06,2.335367139673511503e-05
2.905811623246493479e-06,2.392436442814285141e-05
2.915831663326653891e-06,2.449353412874364614e-05
2.925851703406813878e-06,2.506114499726837914e-05
2.935871743486974290e-06,2.562716168697255748e-05
2.945891783567134701e-06,2.619154900936011615e-05
2.955911823647295113e-06,2.675427193790641924e-05
2.965931863727455524e-06,2.731529561178192521e-05
2.975951903807615512e-06,2.787458533957597412e-05
2.985971943887775924e-06,2.843210660301969393e-05
2.995991983967936335e-06,2.898782506071003167e-05
3.006012024048096746e-06,2.954170655183299861e-05
3.016032064128257158e-06,3.009371709988702375e-05
3.026052104208417146e-06,3.064382291640672755e-05
3.036072144288577557e-06,3.119199040468626188e-05
3.046092184368737969e-06,3.173818616350290755e-05
3.056112224448898380e-06,3.228237699083996704e-05
3.066132264529058368e-06,3.282452988761135136e-05
3.076152304609218779e-06,3.336461206138426950e-05
3.086172344689379191e-06,3.390259093010266332e-05
3.096192384769539602e-06,3.443843412581127934e-05
3.106212424849700014e-06,3.497210949837853443e-05
3.116232464929860002e-06,3.550358511922037082e-05
3.126252505010020413e-06,3.603282928502371800e-05
3.136272545090180824e-06,3.655981052146983280e-05
3.146292585170341236e-06,3.708449758695778838e-05
3.156312625250501647e-06,3.760685947632823442e-05
3.166332665330661635e-06,3.812686542458642539e-05
3.176352705410822047e-06,3.864448491062638723e-05
3.186372745490982458e-06,3.915968766095336289e-05
3.196392785571142869e-06,3.967244365340835850e-05
3.206412825651302857e-06,4.018272312089110393e-05
3.216432865731463269e-06,4.069049655508369086e-05
3.226452905811623680e-06,4.119573471017375023e-05
3.236472945891784092e-06,4.169840860657844271e-05
3.246492985971944503e-06,4.219848953466733791e-05
3.256513026052104491e-06,4.269594905848677084e-05
3.266533066132264902e-06,4.319075901948215190e-05
3.276553106212425314e-06,4.368289154022267568e-05
3.286573146292585725e-06,4.417231902812401043e-05
3.296593186372746137e-06,4.465901417917182779e-05
3.306613226452906125e-06,4.514294998164579333e-05
